Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
1.891317,0.0723,8.85304,0.047475,-0.723369,-2.257312,10.876205,-25.95623,-40.581486,-77.684826,-15.376757,-1.352461,Walking
1.846111,-0.131427,7.605834,0.319621,-0.4095,-2.379945,12.959602,-25.34721,-40.580921,-70.370191,-16.354415,-0.719149,Walking
1.553619,-0.790506,8.56953,-0.141238,-0.493915,-2.820289,15.131687,-23.457077,-41.156994,-61.825415,-16.091007,0.261271,Walking
0.947829,-1.325494,9.913435,-0.703432,-0.68546,-3.228653,17.353905,-19.720276,-42.20686,-52.110018,-14.06757,0.828497,Walking
-0.684377,-1.498534,12.431798,-1.389379,-0.840368,-3.399928,18.360683,-14.325665,-44.085079,-42.01752,-10.24322,0.550491,Walking
-1.219963,-0.301174,11.039244,-0.93651,-0.317381,-2.80967,19.126663,-8.461478,-45.44849,-33.432929,-7.210026,0.677193,Walking
-0.258363,0.659229,10.010284,-0.086154,-0.48945,-2.004007,18.727196,-5.944597,-45.913723,-27.225729,-6.687016,0.099796,Walking
-0.241747,1.163231,10.266102,-0.180213,-0.431295,-1.802966,18.107616,-4.103142,-46.157162,-21.803055,-6.195923,-0.606558,Walking
-0.209415,1.168919,11.855496,-0.273595,-0.405405,-1.846709,17.385792,-1.951861,-46.210323,-16.344105,-5.519057,-1.258219,Walking
-0.017963,1.165626,11.066637,-0.128582,-0.242955,-1.787044,16.826298,-0.204191,-46.460133,-11.081957,-5.162666,-1.5437,Walking
0.276026,1.342858,9.548045,0.18087,0.240411,-1.699151,16.968857,0.910667,-46.13554,-6.084449,-5.665718,-0.548075,Walking
0.301174,1.291365,8.908874,0.181721,0.50709,-1.855296,17.929546,1.913264,-45.376347,-0.719491,-6.118324,1.373535,Walking
-0.121398,1.056802,8.914562,0.120502,0.518398,-1.972051,18.828297,3.32056,-45.085804,4.985306,-6.227645,3.448462,Walking
-0.2166,1.319656,9.057066,0.089469,0.529637,-1.835378,19.740086,4.73384,-44.381329,10.375825,-6.02524,5.50952,Walking
-0.002694,1.794917,10.124646,-0.080689,0.243041,-1.470879,20.063404,6.69582,-43.755352,14.697441,-5.398238,6.754626,Walking
0.704136,2.518513,10.267149,0.141506,-0.091098,-0.915061,19.803589,7.28827,-43.797764,17.53409,-5.333042,6.84658,Walking
0.128433,1.727558,10.488689,0.211105,-0.351351,-1.015264,19.144081,7.723366,-44.149632,20.374956,-5.603867,6.188107,Walking
-0.065713,1.321901,11.836486,0.089314,-0.436337,-1.211661,18.052765,8.579417,-44.224247,23.777439,-5.543317,5.348072,Walking
-0.826731,0.806523,12.80108,-0.04475,-0.350987,-1.352739,17.002777,9.812769,-44.648289,27.440664,-5.1148,4.573621,Walking
-0.712219,0.257315,14.348113,0.013265,-0.841386,-1.19618,15.293446,10.495688,-45.118732,30.806023,-4.969159,2.713517,Walking
-1.607058,0.263003,11.321856,0.468724,-0.928981,-1.089292,12.755451,10.74423,-46.273083,33.779522,-6.022667,0.335976,Walking
-1.691333,0.96639,9.769285,0.812349,-0.417935,-0.572153,11.603146,9.178363,-46.854527,35.383301,-8.26825,-0.744649,Walking
-1.990112,0.767304,10.236313,0.774039,-0.623173,-0.499028,10.187115,7.535172,-47.564793,36.537945,-10.554552,-2.194202,Walking
-1.810934,1.159489,9.200018,0.960587,-0.68742,-0.330282,8.481621,5.103381,-48.389889,37.095587,-13.240486,-3.951079,Walking
-1.455423,1.246608,9.500294,0.665717,-0.304313,-0.289497,7.698296,3.742646,-48.308537,37.53664,-15.367997,-4.755752,Walking
-1.603615,1.33208,8.464897,0.507707,-0.194591,-0.429038,7.192547,2.768073,-48.379414,38.361843,-16.897205,-5.001824,Walking
-1.244063,1.868864,8.280481,0.094205,0.243038,-0.401835,7.63591,2.40646,-48.508015,39.312154,-17.401091,-4.097056,Walking
-1.373843,2.524051,8.286319,-0.15416,0.326526,-0.381771,8.061047,3.07614,-48.073666,40.261693,-17.05453,-2.804526,Walking
-1.528022,3.39973,8.970097,-0.382178,0.441815,-0.241689,8.953545,3.846189,-48.088291,40.8594,-16.047881,-1.337492,Walking
-1.267863,4.054768,9.587113,-0.367657,0.387322,0.075713,9.930939,4.970183,-47.76984,40.556158,-15.005087,-0.171233,Walking
-0.977617,4.305197,9.029822,0.112465,0.181922,0.460812,10.522499,4.631711,-47.644871,39.13238,-15.130137,0.105822,Walking
0.008083,4.029022,9.328601,0.26585,-0.079779,0.677257,10.836899,3.883392,-47.498318,37.052693,-15.863218,-0.539349,Walking
1.246009,3.58759,9.663455,0.331491,-0.303707,0.553436,10.188469,2.710367,-47.702595,35.170011,-16.726734,-1.826968,Walking
1.535208,2.420018,10.442435,0.004959,-0.428419,0.225053,9.45195,2.679608,-47.780636,34.238448,-16.829255,-3.205018,Walking
1.774709,2.24099,9.226364,-0.007132,0.001805,0.098056,9.283604,2.694839,-47.867695,33.844072,-16.76,-3.493669,Walking
1.965712,1.735192,10.504556,-0.378201,0.159895,-0.168461,9.758163,3.562198,-47.707958,34.157023,-15.818982,-2.934763,Walking
1.353485,0.788111,12.718751,-0.814349,-0.325193,-0.497694,9.059284,5.765394,-47.484501,35.523294,-13.726997,-3.298566,Walking
1.554966,0.736319,8.71368,-0.092215,-0.021682,-0.424107,8.698605,6.707381,-47.716885,36.770139,-13.200873,-3.257822,Walking
2.007775,1.164878,7.169042,0.388112,0.30654,-0.2628,9.388706,6.09441,-47.44997,37.401424,-14.267723,-2.251433,Walking
2.304009,1.326541,7.991132,0.02843,-0.24525,-0.536293,9.136341,5.982054,-47.897442,38.807964,-14.473068,-2.330594,Walking
0.987796,1.166524,10.171798,-0.83917,-0.561757,-1.008543,7.642857,7.92641,-47.974094,41.616321,-12.524711,-3.168383,Walking
0.373773,1.888323,9.567804,-0.873623,-0.101548,-1.0547,6.782452,11.018761,-47.599178,44.756286,-10.173944,-3.033624,Walking
0.436343,2.611918,8.677455,-0.396014,-0.135673,-0.755334,6.09132,12.516776,-47.399845,46.999759,-8.995505,-2.943052,Walking
0.191152,2.599195,9.394314,-0.423235,-0.227176,-0.755637,5.301155,13.865696,-47.639088,49.124553,-7.934827,-3.267137,Walking
-0.219444,2.627187,10.238409,-0.436457,-0.235788,-0.741708,4.589046,15.020124,-47.409176,51.229775,-6.822774,-3.644638,Walking
-1.104104,2.961142,10.086325,-0.289408,0.066754,-0.714507,4.282516,16.232115,-47.430317,53.201949,-6.068813,-3.318806,Walking
-1.531316,2.708168,12.322525,-0.330742,0.347546,-0.523462,4.761566,17.208469,-47.141262,54.609157,-5.252898,-2.271885,Walking
-1.262774,2.012265,13.078753,-0.128574,-0.063774,-0.091047,5.12027,17.866268,-47.235287,54.791225,-4.814692,-2.22531,Walking
-1.650468,2.462679,10.37762,0.414966,0.37957,0.415856,6.195854,17.122307,-47.646198,53.494925,-5.672891,-1.494806,Walking
-2.13516,1.196761,14.821728,-0.42832,0.746832,0.604923,8.550339,16.972374,-47.511486,51.49774,-4.799566,0.333657,Walking
-1.996848,-0.457748,12.633878,-0.102105,-0.675288,0.99777,8.547886,16.796816,-47.781956,48.435917,-4.303527,-1.060323,Walking
-1.089584,0.9857,8.502619,1.438851,0.231651,1.998917,9.705196,12.542454,-48.121899,42.687858,-7.787929,-1.462927,Walking
-0.933159,0.102537,11.884536,0.751351,0.447291,2.10053,11.223869,8.866543,-48.341206,36.280348,-10.178711,-1.121868,Walking
0.778681,-0.127834,11.57962,1.349304,-0.941268,2.26032,9.947319,4.684356,-48.35812,29.425348,-13.475563,-4.635246,Walking
1.369801,0.552501,9.019344,1.684571,-0.529077,2.178538,8.108845,0.006413,-48.73476,22.252587,-17.454998,-8.259072,Walking
0.941392,1.122216,7.135512,1.126449,0.306117,1.700662,7.97435,-3.431295,-47.893909,16.383122,-20.036441,-9.4695,Walking
0.395178,1.63505,6.49679,0.797577,0.413186,1.181602,8.227684,-5.511788,-47.317059,12.238269,-21.745845,-9.754665,Walking
0.90427,2.107018,7.890542,0.12892,0.431444,0.693596,8.688465,-6.28249,-46.755558,9.96622,-21.984564,-9.384391,Walking
1.33687,2.428999,8.084837,0.224546,0.206224,0.410557,8.960197,-6.369475,-46.477657,8.641518,-22.289131,-9.276895,Walking
1.619183,2.041904,9.808802,-0.315946,0.302712,-0.107204,9.503944,-5.527388,-46.212139,9.05046,-21.622543,-8.238587,Walking
2.088158,2.270479,10.109976,-0.522567,0.622089,-0.408655,10.714767,-4.223876,-45.991001,10.442217,-20.30641,-6.062019,Walking
2.214944,2.29383,10.727442,-0.577981,0.386709,-0.703651,11.633385,-2.359697,-45.730022,12.670489,-18.788506,-4.094683,Walking
1.478026,1.802851,12.591216,-1.108668,0.171745,-1.063434,11.967445,0.840172,-45.680836,15.928564,-16.006833,-2.506564,Walking
0.46149,2.212998,9.184002,-0.384139,0.351735,-0.831418,12.363617,2.613692,-45.545368,18.586045,-14.606092,-0.929842,Walking
-0.096849,2.39487,8.471034,0.065731,0.665004,-0.438575,13.574532,3.08894,-45.245304,20.037295,-14.704427,1.189448,Walking
0.815055,2.301763,9.902657,0.269037,-0.213497,-0.106879,13.611034,2.488697,-45.158451,20.512901,-15.319315,1.071334,Walking
0.797841,2.030677,11.414513,-0.181305,-1.097823,-0.006103,11.595699,3.009531,-45.441265,20.55511,-14.990691,-1.713061,Walking
0.335003,2.784659,8.526569,-0.024944,0.000789,0.103637,10.743332,3.341113,-45.744999,20.396264,-14.769167,-2.314543,Walking
-0.711171,3.088827,7.812105,-0.11783,0.633222,0.169691,11.979954,3.40865,-45.447361,19.934851,-14.405795,-0.788461,Walking
-0.819246,3.045567,9.004525,-0.073017,0.006999,0.200094,12.139198,3.593812,-45.368595,19.400634,-14.168694,-0.669066,Walking
-0.592019,3.180137,10.194251,-0.118873,-0.200491,0.355597,11.904434,3.520074,-45.493153,18.643536,-13.799402,-1.398856,Walking
-1.170715,2.841092,11.11334,-0.288625,0.118885,0.382695,11.96183,4.279187,-45.154751,17.901828,-12.995872,-1.410668,Walking
-1.367107,2.945425,10.635234,-0.028329,0.411666,0.709843,12.833717,4.078833,-45.096729,16.313801,-12.759299,-0.753736,Walking
-1.161435,2.874473,10.864108,0.117987,0.462272,1.121676,13.989334,3.331791,-44.849545,13.495202,-13.029152,-0.144968,Walking
-1.126557,2.307452,11.014545,0.102038,0.185103,1.485443,14.564545,2.190674,-44.445278,9.589508,-13.296508,-0.437117,Walking
-1.721121,1.566942,10.196646,0.125804,0.422871,1.82372,15.390858,0.930733,-44.595539,4.709021,-13.583355,-0.550617,Walking
-1.616638,1.04333,10.293944,0.118529,0.441135,2.334209,16.349983,-1.426943,-44.11842,-1.571556,-13.834153,-0.84117,Walking
-1.291514,1.118773,9.852811,0.31853,0.069408,2.859589,16.205921,-4.316075,-44.163036,-9.509298,-14.406697,-2.53112,Walking
-1.15395,1.300645,10.215207,0.334743,0.197021,3.042151,15.60923,-7.300094,-44.047947,-18.149642,-14.866586,-4.290394,Walking
-1.094674,0.805774,10.6035,0.37296,0.040954,3.004022,14.54871,-10.381364,-43.713993,-26.793454,-15.093195,-6.370662,Walking
-1.183439,0.884211,10.23332,0.530969,0.291799,2.968265,13.307163,-13.365832,-43.406757,-35.360964,-15.459731,-8.009714,Walking
-1.109044,1.228944,10.030941,0.687422,0.396675,2.933314,11.90757,-16.41349,-42.443485,-43.976517,-16.085938,-9.263526,Walking
-0.972977,1.544638,9.952204,0.829028,0.422044,2.776631,10.263248,-19.391983,-41.826656,-52.301211,-16.99405,-10.508486,Walking
-1.113983,1.82261,10.005194,0.727149,0.569472,2.431683,8.779755,-22.057034,-40.598095,-59.64779,-17.736924,-11.136308,Walking
-1.622177,1.658701,10.825788,0.543774,0.919043,1.933773,8.007648,-24.08176,-39.551456,-65.506805,-18.270558,-10.563632,Walking
-1.900448,1.021476,11.147618,0.381116,1.069496,1.646357,7.774765,-25.944756,-38.512135,-70.365253,-18.535869,-9.118266,Walking
-0.930764,0.958607,11.432326,0.469972,1.06275,1.769914,7.41,-27.146545,-37.46526,-75.524401,-19.103299,-7.80641,Walking
-0.15852,0.578098,11.755055,0.355096,1.091348,1.748199,7.042961,-28.375565,-36.632488,-80.669306,-19.5305,-6.453191,Walking
0.729134,0.648751,11.010953,0.389596,0.978508,1.743223,6.055233,-29.482731,-36.021824,-85.812308,-20.097852,-5.382886,Walking
0.659529,1.115331,10.130334,0.344581,1.149425,1.667497,5.38932,-30.512314,-35.116047,-90.781963,-20.681012,-3.986985,Walking
0.652793,1.662443,9.479038,0.168189,1.179736,1.511845,5.028191,-31.123386,-34.45026,-95.265014,-20.939364,-2.210112,Walking
0.886457,2.335144,8.928483,0.209632,0.902392,1.463112,4.08952,-31.763187,-33.954853,-99.645416,-21.385136,-1.109155,Walking
0.671953,2.94782,8.654104,0.090275,0.845626,1.227306,3.506721,-32.348179,-33.738277,-103.367604,-21.632902,-0.045741,Walking
0.361798,3.354824,8.994047,-0.035602,0.784256,0.986849,2.77037,-32.224342,-33.692837,-106.420439,-21.593314,1.070705,Walking
0.57241,3.676056,8.992999,0.045578,0.410466,0.948676,1.951385,-32.62141,-33.655575,-109.290036,-21.710623,1.303464,Walking
0.745749,3.594475,9.193133,0.215286,-0.0183,0.840031,0.33205,-32.748154,-33.20731,-111.904084,-22.295493,0.444462,Walking
0.985101,3.448529,9.035361,0.133583,-0.014386,0.735125,-0.94912,-33.089748,-32.917568,-114.203525,-22.70464,-0.468397,Walking
0.701441,3.637885,7.830666,0.248831,0.149791,0.616153,-1.847538,-33.2076,-32.549328,-116.180789,-23.296436,-0.822608,Walking
0.104034,4.094436,8.176148,-0.062775,0.593328,0.399246,-1.935028,-33.234444,-32.637455,-117.545706,-23.186137,0.251653,Walking
-0.528251,4.375252,10.730735,-0.751815,1.342379,0.251553,-0.655582,-32.325115,-33.921444,-118.465167,-21.267944,3.483729,Walking
-0.107027,3.259771,11.848461,-0.856393,0.743838,0.223729,0.485596,-30.906181,-35.233295,-119.512746,-18.87883,5.665172,Walking
-0.172741,2.531536,9.762549,-0.354734,0.261617,0.612427,0.025665,-30.186863,-35.993534,-121.492297,-17.844178,5.905385,Walking
0.882265,2.756967,7.92497,-0.046204,0.220776,1.162998,-1.31036,-30.030956,-36.332653,-124.810306,-17.895291,5.464746,Walking
-0.114362,2.667154,8.196505,-0.165704,0.184118,1.019856,-2.951511,-29.552158,-36.642818,-128.20622,-17.78495,4.915371,Walking
0.171244,3.033891,8.370743,-0.467601,0.024852,1.169132,-4.443836,-28.531281,-37.336536,-131.917285,-16.755509,4.025443,Walking
0.618663,3.381468,9.587263,-0.72687,-0.116644,1.300922,-6.293346,-27.082066,-38.15028,-136.011812,-14.944775,2.830103,Walking
0.359403,3.531007,9.412726,-0.801553,0.292171,0.960633,-7.281471,-25.231144,-39.279072,-139.292989,-12.792774,2.811625,Walking
-0.163011,2.552492,11.720028,-0.905204,0.429425,0.507954,-7.164387,-23.314243,-40.273457,-141.202941,-10.362672,3.647882,Walking
-1.883982,3.047662,12.268188,-0.254497,-0.751076,0.361922,-8.669209,-22.380199,-40.496029,-142.612002,-9.24157,1.880755,Walking
-3.243306,2.400109,13.709241,-0.087911,-0.722236,0.702624,-10.823709,-21.937157,-40.350765,-144.628319,-8.994413,-0.5651,Walking
-2.403851,1.778901,11.46436,0.064803,-2.034544,1.244262,-14.931726,-21.036598,-39.161404,-148.237537,-8.928317,-6.190783,Walking
-1.221161,3.571273,12.590019,2.041724,0.134218,2.291067,-20.097036,-21.546963,-36.395206,-155.115583,-12.239449,-11.153636,Walking
2.308499,-1.300795,7.967631,2.582125,-1.61614,3.226744,-25.250948,-22.699894,-32.015423,-165.166431,-17.412312,-16.565163,Walking
0.832868,1.964365,7.789053,1.639309,-0.72226,0.955207,-28.461357,-23.574944,-28.404507,-170.922153,-21.516915,-21.677861,Walking
-0.813109,2.892435,7.486532,1.960315,0.877036,0.646012,-28.798271,-25.214085,-26.74881,-175.230738,-25.830444,-21.868838,Walking
1.604064,1.845662,8.62207,1.539984,1.877248,1.863009,-28.86075,-24.953445,-27.238049,177.490759,-28.591263,-20.098897,Walking
2.275119,2.376159,8.63674,0.23949,2.154597,2.176837,-28.719059,-22.367481,-30.060795,170.257787,-27.569941,-17.279044,Walking
3.326982,2.484683,7.596703,0.515826,1.446798,1.882938,-28.44817,-20.55909,-31.930683,163.772485,-27.392101,-15.728499,Walking
3.300337,4.301904,7.526349,0.258045,0.851731,1.268442,-28.621281,-19.096809,-33.131252,159.09955,-27.191546,-15.181032,Walking
3.12101,4.366719,7.928862,0.400247,1.281215,1.090168,-28.046272,-18.187153,-34.236675,155.195147,-27.470631,-13.377501,Walking
2.913691,4.717141,8.902437,0.276384,1.376948,0.779723,-26.461128,-17.542507,-35.844021,152.250097,-27.82932,-10.73023,Walking
3.169509,5.01098,8.082592,0.245437,0.345444,0.481841,-25.988846,-17.287697,-36.586559,150.188753,-28.2429,-10.222241,Walking
3.030448,5.194498,9.390123,0.375499,0.277531,0.189814,-25.832924,-17.714348,-36.734089,149.132229,-29.189022,-9.876188,Walking
3.380121,5.429659,8.680599,0.261664,0.171573,-0.043325,-25.397701,-18.204826,-36.98521,148.854819,-29.899816,-9.399571,Walking
3.619174,5.835016,8.773406,-0.289393,-0.674523,-0.158305,-26.09083,-18.179298,-36.493626,149.251878,-29.462258,-10.784077,Walking
3.469635,3.959566,12.334051,-0.71809,-0.063549,-0.20816,-26.145103,-17.453629,-36.672428,150.195845,-27.698418,-10.762565,Walking
2.467169,4.108207,9.700278,0.34476,0.077546,-0.848162,-25.188286,-18.690567,-36.858234,152.404988,-28.587787,-9.365538,Walking
2.647993,4.772825,8.512947,0.434133,-1.621555,-1.288173,-25.901146,-21.144749,-34.612453,156.122958,-30.591094,-11.618474,Walking
1.556314,5.113067,10.826386,0.659511,-0.555469,-1.408809,-25.475809,-23.932549,-32.911114,160.244906,-33.169905,-11.405459,Walking
-0.130229,5.409002,10.400223,1.355731,0.313088,-1.498982,-23.12047,-27.563213,-31.689548,164.580987,-37.456545,-8.139609,Walking
-0.361648,5.127587,7.147936,1.20704,-0.324464,-1.178228,-21.02623,-31.360844,-29.423759,168.491399,-41.38308,-6.232526,Walking
1.989812,4.163143,5.773644,0.247701,-1.464764,-0.418496,-21.847063,-32.402134,-27.584335,170.238655,-42.592041,-8.728148,Walking
2.009571,4.855453,5.47262,0.241123,-0.744977,-0.234233,-22.25041,-32.936047,-26.277489,170.998041,-43.277718,-10.53993,Walking
2.246528,5.56872,6.041437,0.013751,-0.384669,-0.21156,-22.591801,-33.298702,-25.571457,171.789335,-43.510561,-11.107718,Walking
1.732797,6.560408,6.744974,0.011124,-0.030091,-0.237556,-22.107416,-33.463123,-25.637108,172.691406,-43.6332,-10.665071,Walking
1.611399,7.273225,5.998626,0.087165,-0.310492,-0.20851,-21.911709,-34.192837,-25.313675,173.464647,-43.950879,-10.73269,Walking
1.501977,7.080127,8.657097,-0.386122,0.369412,-0.054577,-21.69346,-33.65691,-26.126293,173.960878,-43.072693,-9.587054,Walking
0.823887,7.09315,7.223529,-0.164081,0.460041,-0.156346,-20.868996,-33.648697,-26.873669,174.571695,-42.459559,-7.657892,Walking
0.599054,7.132668,8.257728,-0.447828,0.310435,-0.293506,-20.072594,-33.537346,-27.844452,175.84989,-41.423196,-5.96132,Walking
0.935405,6.62163,7.089857,-0.129693,0.242156,-0.172453,-19.24424,-33.367573,-28.430611,176.670929,-40.868172,-4.587368,Walking
0.391735,7.25152,7.053033,-0.193647,0.046513,-0.23945,-18.717024,-33.448116,-28.889469,177.584629,-40.37642,-3.786572,Walking
-0.51463,6.242169,9.676927,-0.37833,1.000762,0.150419,-17.681353,-32.980961,-30.089294,177.348304,-39.331236,-1.526214,Walking
-1.0821,5.577402,8.585546,-0.435321,0.882896,0.28825,-17.000294,-32.138268,-31.838535,176.345406,-38.014938,0.489379,Walking
0.142354,4.519851,7.912695,-0.510061,-0.250677,0.533694,-17.736704,-31.040405,-32.162663,174.591829,-36.638964,-0.915042,Walking
-0.843496,4.661456,7.282057,-0.181491,0.014869,0.341388,-18.458321,-30.263844,-32.545406,173.367325,-35.870591,-1.745925,Walking
-0.443677,4.942722,8.3435,-0.344602,0.304649,0.02865,-18.104052,-29.829868,-33.176205,173.284101,-34.940432,-1.004654,Walking
-0.555495,5.059329,8.275391,-0.647268,0.58207,-0.152663,-17.211798,-29.07275,-34.322033,173.795061,-33.186085,0.836646,Walking
-0.58184,5.571264,7.541318,-0.400326,0.008638,-0.446893,-16.022247,-28.762291,-35.275234,175.292494,-31.928318,1.885944,Walking
-0.505798,5.562283,7.631281,-0.345229,0.09732,-0.378329,-15.340757,-28.621704,-35.742596,176.67206,-30.846589,2.861927,Walking
-0.910107,5.73697,9.125473,-0.428442,0.290972,-0.289214,-14.666018,-28.148262,-36.245876,177.667413,-29.613354,4.080625,Walking
-1.088237,5.408852,10.294692,-0.229324,0.162969,-0.123188,-14.120731,-27.857769,-36.778385,178.225037,-28.807376,4.883027,Walking
-1.655408,5.734126,10.395882,-0.180604,-0.105427,-0.164426,-14.028435,-27.502087,-36.750309,178.823349,-28.20537,4.83482,Walking
-1.391207,5.051545,9.513018,0.081359,-0.669756,-0.063742,-14.880838,-27.768097,-36.40974,179.274037,-28.298302,3.342189,Walking
-1.868714,5.166057,10.617122,0.057669,-0.150898,-0.093379,-15.221266,-28.136654,-35.868992,179.74747,-28.479616,2.659256,Walking
-1.454226,5.065317,8.895701,0.455324,-0.404459,0.032387,-15.923223,-28.72533,-34.948406,179.969072,-29.596475,1.818682,Walking
-1.135389,4.057163,9.725576,0.253777,0.090597,0.297863,-16.466255,-28.875084,-34.692509,179.293587,-30.398011,1.388206,Walking
-0.819845,4.468508,8.299641,0.403841,-0.157479,0.386404,-17.148432,-29.513763,-33.790127,178.239453,-31.467998,0.477536,Walking
-1.347947,4.226311,9.49281,0.205747,0.388248,0.489726,-17.342131,-29.385815,-33.497044,176.806634,-32.170352,0.459764,Walking
-1.194366,3.751948,7.624395,0.251162,0.28771,0.756324,-17.943089,-29.153069,-33.435772,174.513478,-32.843012,0.156534,Walking
-0.906066,3.407664,7.132967,0.035028,0.273239,0.887199,-18.859842,-28.531616,-33.40086,171.709868,-33.00265,-0.805905,Walking
-0.411644,4.28454,5.802983,0.124725,0.156157,0.897187,-19.960037,-28.028152,-33.681217,168.791971,-33.237314,-1.902764,Walking
